,plate,well,fov,model,umap1,umap2
16572,BR00117013,r01c17,02,35,11.454791,7.813709
16573,BR00117013,r01c17,02,35,11.086339,1.7437758
16574,BR00117013,r01c17,02,35,10.137465,-0.011720818
16575,BR00117012,r13c17,04,35,9.769268,3.7177935
16576,BR00117012,r13c17,04,35,9.214857,2.487219
16577,BR00116995,r12c15,06,35,11.719018,-0.07895524
16578,BR00117012,r03c21,04,35,8.812043,5.725688
16579,BR00117012,r09c10,03,35,10.303714,5.861555
16580,BR00117012,r09c10,03,35,12.646019,2.9869618
16581,BR00117026,r04c21,05,35,11.458086,7.1642494
16582,BR00117026,r04c21,05,35,12.018267,9.313002
16583,BR00117026,r04c21,05,35,8.907142,8.221397
16584,BR00117011,r02c14,02,35,8.617119,10.426231
16585,BR00117011,r02c14,02,35,12.162355,7.274613
16586,BR00117025,r10c14,05,35,11.380014,-0.03570353
16587,BR00117013,r10c23,05,35,10.309747,2.665649
16588,BR00117013,r10c23,05,35,10.047587,0.5861007
16589,BR00117013,r10c23,05,35,11.128017,4.741703
16590,BR00117010,r13c23,06,35,10.65028,1.9405932
16591,BR00117012,r10c23,06,35,9.441002,5.016978
16592,BR00117010,r11c05,04,35,9.079063,8.021316
16593,BR00117011,r06c01,04,35,10.063472,9.000379
16594,BR00117011,r06c01,04,35,10.933404,6.810217
16595,BR00117011,r06c01,04,35,9.950497,3.364085
16596,BR00117012,r09c10,02,35,12.574695,5.337008
16597,BR00117011,r11c06,07,35,10.724545,3.7522092
16598,BR00117026,r10c14,04,35,10.691781,5.224627
16599,BR00117026,r10c14,04,35,10.159104,7.8547616
16600,BR00117011,r07c09,02,35,12.046347,2.034331
16601,BR00116995,r15c18,02,35,8.9428625,10.851043
16602,BR00117010,r12c05,05,35,9.643325,-0.54705125
16603,BR00117010,r12c05,05,35,11.730606,0.9557033
16604,BR00117013,r05c17,05,35,8.852319,5.892155
16605,BR00117013,r05c17,05,35,11.06799,7.809886
16606,BR00117026,r11c16,08,35,11.996373,7.157954
16607,BR00117026,r11c16,08,35,10.64684,10.903546
16608,BR00117025,r16c10,04,35,11.383721,2.3564987
16609,BR00117013,r04c21,05,35,12.382555,8.9808655
16610,BR00117013,r04c21,05,35,8.3418045,9.853119
16611,BR00117013,r10c14,02,35,12.912061,4.221844
16612,BR00117013,r10c14,02,35,9.965597,5.763105
16613,BR00117025,r01c17,01,35,11.968495,7.1984253
16614,BR00117025,r01c17,01,35,11.666773,0.39439553
16615,BR00117026,r11c05,01,35,9.374672,10.2270775
16616,BR00117025,r13c04,03,35,10.866304,0.24319343
16617,BR00117013,r13c01,05,35,11.064162,5.15959
16618,BR00117013,r13c01,05,35,10.733301,4.301996
16619,BR00117013,r13c01,05,35,10.712915,1.509927
16620,BR00117013,r13c01,05,35,8.4463825,10.414314
16621,BR00117012,r09c09,01,35,9.756027,6.8795743
16622,BR00117026,r08c10,09,35,11.906705,0.74351764
16623,BR00117025,r09c02,06,35,12.256456,3.53767
16624,BR00117025,r09c02,06,35,11.068448,3.9105406
16625,BR00117025,r09c02,06,35,9.389284,10.4000225
16626,BR00117024,r08c13,01,35,10.700923,1.586791
16627,BR00117011,r09c10,09,35,9.072214,2.9500594
16628,BR00117025,r14c17,06,35,10.565027,9.4758
16629,BR00117011,r12c15,04,35,10.746691,9.5143385
16630,BR00117025,r11c06,02,35,13.13848,4.6293693
16631,BR00117025,r11c06,02,35,11.495636,5.2627587
16632,BR00117025,r14c08,06,35,10.713865,-0.6060576
16633,BR00117024,r03c12,01,35,12.339221,4.0540075
16634,BR00117012,r08c10,01,35,9.379358,10.052431
16635,BR00117012,r08c10,01,35,10.408977,0.16050255
16636,BR00117026,r05c17,02,35,10.522352,2.5966403
16637,BR00117026,r05c17,02,35,12.707281,3.5043893
16638,BR00117024,r08c17,07,35,12.134691,2.2239437
16639,BR00117025,r02c03,02,35,9.945477,-1.9743003
16640,BR00117025,r02c03,02,35,10.326276,-0.6788595
16641,BR00117024,r14c22,03,35,11.04833,9.848007
16642,BR00116995,r06c03,07,35,11.930517,4.537345
16643,BR00116995,r05c24,06,35,11.304706,9.557043
16644,BR00117024,r10c19,04,35,9.390008,6.1403627
16645,BR00117010,r12c15,03,35,9.857471,6.3538623
16646,BR00117010,r15c18,08,35,9.48072,4.8233995
16647,BR00117010,r15c18,08,35,13.034064,3.9951262
16648,BR00117026,r05c17,07,35,9.610105,11.397253
16649,BR00117012,r08c13,05,35,9.77889,0.5132532
16650,BR00117012,r08c10,06,35,11.1970215,5.453454
16651,BR00117012,r08c10,06,35,10.725578,3.4343693
16652,BR00117025,r09c02,05,35,12.641649,7.323761
16653,BR00117012,r11c05,08,35,6.623449,9.859357
16654,BR00117012,r11c05,08,35,6.6141143,9.850689
16655,BR00117012,r11c05,08,35,6.5156617,9.621425
16656,BR00117025,r08c10,02,35,10.203094,9.574144
16657,BR00117011,r14c17,05,35,9.417959,10.02861
16658,BR00117011,r14c17,05,35,10.8247,0.19651027
16659,BR00117011,r14c17,05,35,9.723693,2.744283
16660,BR00117025,r13c22,09,35,12.788173,7.876571
16661,BR00117024,r16c05,09,35,12.652056,4.9028506
16662,BR00117010,r09c02,08,35,11.092022,2.2367182
16663,BR00117013,r07c18,05,35,11.524763,3.5379539
16664,BR00117013,r07c18,05,35,10.057172,-0.3434927
16665,BR00117013,r07c18,05,35,10.403654,0.4960452
16666,BR00117025,r08c18,07,35,11.925609,8.312624
16667,BR00116995,r02c03,06,35,11.176939,6.9470925
16668,BR00116995,r02c03,06,35,10.387859,1.5430963
16669,BR00117024,r14c22,08,35,10.865082,7.052858
16670,BR00117024,r09c10,08,35,9.234523,7.3820734
16671,BR00117024,r09c10,08,35,9.612122,0.07706702
16672,BR00117024,r09c10,08,35,9.883938,2.7852056
16673,BR00117026,r15c18,04,35,11.925366,6.374621
16674,BR00117010,r03c21,05,35,9.346497,6.0106897
16675,BR00117010,r03c21,05,35,12.00403,7.3694234
16676,BR00117025,r15c07,06,35,12.024298,3.8757403
16677,BR00117011,r06c09,09,35,8.852787,6.5166283
16678,BR00117010,r09c21,01,35,10.211857,10.9293
16679,BR00117024,r02c14,02,35,11.803612,7.346205
16680,BR00117024,r16c10,04,35,11.56427,9.912561
16681,BR00117010,r08c13,08,35,9.654662,5.2195373
16682,BR00117010,r08c13,08,35,10.837862,4.2989836
16683,BR00116995,r12c06,09,35,10.511668,2.2720387
16684,BR00116995,r12c06,09,35,10.022565,8.501825
16685,BR00117013,r08c04,08,35,11.894981,3.8421023
16686,BR00117013,r08c04,08,35,12.56206,5.256879
16687,BR00117013,r08c04,08,35,8.961429,8.247123
16688,BR00117024,r10c14,04,35,12.449027,3.204829
16689,BR00117024,r10c14,04,35,11.564485,6.427669
16690,BR00117024,r10c14,04,35,11.033337,3.338923
16691,BR00117013,r09c09,06,35,11.331492,1.7868298
16692,BR00117013,r09c09,06,35,10.94022,6.2947016
16693,BR00117013,r09c09,06,35,10.353492,9.470271
16694,BR00117013,r09c09,06,35,11.151893,2.5786233
16695,BR00117026,r05c24,04,35,11.338857,7.5554695
16696,BR00117013,r09c22,07,35,10.861257,7.4108205
16697,BR00117013,r09c22,07,35,9.605436,3.2307668
16698,BR00117013,r09c22,07,35,11.224046,1.8998784
16699,BR00117025,r15c07,09,35,12.901944,3.7284498
16700,BR00117025,r15c07,09,35,10.459452,1.6635169
16701,BR00117025,r05c14,09,35,11.014714,6.9701314
16702,BR00117025,r05c14,09,35,11.4624815,1.6226236
16703,BR00117013,r11c06,04,35,10.018116,8.187931
16704,BR00117013,r11c06,04,35,9.928642,11.233056
16705,BR00117013,r11c06,04,35,10.703548,7.030608
16706,BR00117013,r11c06,04,35,10.696913,3.4090586
16707,BR00117011,r02c14,06,35,9.413579,6.47913
16708,BR00117012,r04c15,03,35,8.408497,8.139588
16709,BR00117012,r04c15,03,35,9.504505,4.743795
16710,BR00117012,r04c15,03,35,10.052306,-0.91834813
16711,BR00117011,r09c22,04,35,10.820427,1.3724887
16712,BR00117026,r04c21,02,35,12.28899,5.443493
16713,BR00117012,r06c06,06,35,11.140426,5.217607
16714,BR00117013,r11c19,09,35,12.423601,3.0851624
16715,BR00117024,r11c06,07,35,11.803772,5.556591
16716,BR00117025,r06c06,04,35,12.282751,7.3422513
16717,BR00117024,r11c06,09,35,11.414322,-0.2937959
16718,BR00117024,r11c06,09,35,10.722283,-0.6928976
16719,BR00117013,r15c18,02,35,12.322117,7.4154525
16720,BR00117011,r11c06,09,35,10.091922,11.261559
16721,BR00117012,r08c18,02,35,10.785917,3.1813202
16722,BR00117012,r08c18,02,35,8.404523,10.463506
16723,BR00117010,r06c06,07,35,11.454419,4.912551
16724,BR00117010,r06c06,07,35,12.877697,7.550149
16725,BR00117010,r06c06,07,35,10.856239,10.640454
16726,BR00117012,r09c22,04,35,11.496743,8.891964
16727,BR00117010,r06c01,05,35,9.744994,-1.547585
16728,BR00117012,r11c16,03,35,8.935483,6.1716866
16729,BR00117012,r11c16,03,35,10.759116,8.379382
16730,BR00117025,r08c18,06,35,12.365881,7.0016875
16731,BR00117011,r09c21,07,35,10.563317,9.864886
16732,BR00117024,r08c10,08,35,12.881982,3.8904264
16733,BR00117024,r08c10,08,35,10.700763,-0.47820088
16734,BR00117024,r08c10,08,35,10.06851,10.568068
16735,BR00117024,r07c13,05,35,9.602319,9.578912
16736,BR00117025,r12c05,06,35,10.676413,1.4686068
16737,BR00116995,r10c19,07,35,11.514975,0.86595535
16738,BR00116995,r10c19,07,35,12.054319,3.7852094
16739,BR00117025,r04c22,02,35,12.647631,4.3703313
16740,BR00117026,r11c05,03,35,12.348461,8.139059
16741,BR00117026,r11c05,03,35,9.783313,0.4402316
16742,BR00117012,r10c19,08,35,9.745946,10.534048
16743,BR00117012,r10c19,08,35,10.746116,6.1110835
16744,BR00117013,r08c18,01,35,9.19087,5.66217
16745,BR00117011,r07c10,03,35,10.612798,6.7712426
16746,BR00117024,r11c16,05,35,11.113874,5.7384562
16747,BR00117026,r06c09,03,35,10.809873,7.3807807
16748,BR00117010,r09c02,06,35,9.981904,8.997151
16749,BR00117025,r11c19,06,35,9.729383,8.866842
16750,BR00117011,r05c17,07,35,11.307824,5.347657
16751,BR00117011,r05c17,07,35,9.0825615,8.6466055
16752,BR00117011,r05c17,07,35,10.453809,10.741437
16753,BR00117025,r04c22,01,35,11.656318,2.7456536
16754,BR00116995,r15c18,09,35,12.39078,6.1019363
16755,BR00116995,r06c01,05,35,11.891181,2.8646674
16756,BR00116995,r06c01,05,35,10.867063,3.7447758
16757,BR00117011,r13c17,01,35,8.016424,10.498675
16758,BR00116995,r08c13,09,35,11.570145,1.8236798
16759,BR00116995,r08c04,05,35,13.069695,6.5510817
16760,BR00116995,r08c04,05,35,10.348952,3.7840393
16761,BR00117013,r05c14,01,35,10.946539,6.2465806
16762,BR00116995,r05c24,02,35,9.793137,9.503824
16763,BR00116995,r05c24,02,35,11.114827,6.0226574
16764,BR00116995,r05c24,02,35,13.185678,5.4839
16765,BR00117012,r04c21,03,35,9.893977,10.4237995
16766,BR00117012,r05c07,02,35,6.2075005,9.215194
16767,BR00117012,r05c07,02,35,6.8736706,9.689505
16768,BR00117012,r05c07,02,35,8.65467,9.866147
16769,BR00117012,r05c07,02,35,7.2267413,9.880296
16770,BR00117012,r09c02,09,35,5.710214,8.9241705
16771,BR00117012,r09c02,09,35,6.801071,9.420859
16772,BR00117012,r09c02,09,35,6.1381927,9.030503
16773,BR00117012,r09c02,09,35,6.3841295,9.198025
16774,BR00117026,r02c14,03,35,12.272195,3.0805826
16775,BR00117026,r02c14,03,35,10.7878275,3.0016797
16776,BR00117010,r10c14,02,35,8.746569,6.0993733
16777,BR00117010,r10c14,02,35,8.409196,8.38079
16778,BR00117010,r10c14,02,35,9.9632635,8.209886
16779,BR00116995,r13c22,07,35,11.817124,3.2928667
16780,BR00117011,r01c09,04,35,12.651334,4.855642
16781,BR00117011,r01c09,04,35,11.253642,1.6823822
16782,BR00117012,r16c05,07,35,9.959447,2.1349854
16783,BR00117012,r16c05,07,35,10.196925,8.779339
16784,BR00117012,r16c05,07,35,9.8888,9.614097
16785,BR00117012,r16c05,07,35,11.877051,2.6566913
16786,BR00117024,r02c03,03,35,10.646001,-2.0167217
16787,BR00117011,r07c09,08,35,10.907894,1.7212524
16788,BR00117011,r07c09,08,35,9.716295,-0.16654485
16789,BR00117024,r06c06,07,35,10.578941,8.617167
16790,BR00117013,r15c18,09,35,10.645118,3.7221563
16791,BR00117013,r15c18,09,35,9.109022,7.8905177
16792,BR00117013,r15c18,09,35,9.619328,10.754867
16793,BR00117010,r11c19,08,35,9.681784,9.288841
16794,BR00117013,r04c15,08,35,10.936917,-0.8807168
16795,BR00116995,r02c14,04,35,8.775796,11.188265
16796,BR00116995,r02c14,04,35,10.97685,2.3530664
16797,BR00116995,r02c14,04,35,11.023754,8.439595
16798,BR00117010,r09c21,08,35,10.407617,0.67899215
16799,BR00117010,r09c21,08,35,10.65125,2.0224166
16800,BR00117013,r11c19,08,35,11.739835,5.691256
16801,BR00117013,r11c19,08,35,10.663468,-1.2260162
16802,BR00117026,r14c07,02,35,11.897546,6.800386
16803,BR00117011,r09c22,06,35,11.591909,2.9872234
16804,BR00117011,r09c22,06,35,10.370187,10.43854
16805,BR00117011,r09c22,06,35,10.873522,4.347482
16806,BR00117011,r09c22,06,35,9.839986,10.495441
16807,BR00117026,r10c14,07,35,12.053702,2.7122412
16808,BR00117026,r10c14,07,35,10.022667,4.9765425
16809,BR00116995,r13c23,01,35,10.150818,6.982811
16810,BR00116995,r13c23,01,35,11.521677,10.047122
16811,BR00116995,r13c23,01,35,9.490301,10.873759
16812,BR00117025,r14c07,06,35,10.008688,-2.342304
16813,BR00117025,r14c07,06,35,11.463209,5.845253
16814,BR00117013,r05c24,09,35,10.984886,3.040818
16815,BR00117011,r05c17,09,35,11.324542,1.5035982
16816,BR00117025,r12c02,01,35,10.356779,7.841073
16817,BR00117025,r12c02,01,35,11.513117,4.852575
16818,BR00117025,r12c02,01,35,9.537946,8.237214
16819,BR00117013,r06c03,07,35,10.951009,2.9654608
16820,BR00117024,r01c02,07,35,11.683718,7.13504
16821,BR00117024,r11c16,04,35,11.409154,2.5799322
16822,BR00117025,r09c22,06,35,11.038861,-1.1662494
16823,BR00117012,r05c07,08,35,6.0076675,9.003183
16824,BR00117012,r05c07,08,35,8.230217,8.990189
16825,BR00117010,r14c17,08,35,11.652516,4.7001524
16826,BR00117026,r13c22,01,35,12.286651,6.2571654
16827,BR00117011,r06c01,06,35,9.998538,3.2048504
16828,BR00117011,r06c01,06,35,12.650685,7.626957
16829,BR00117025,r06c09,05,35,10.688171,4.1710515
16830,BR00117024,r05c17,03,35,9.742293,-1.6611589
16831,BR00117026,r07c13,01,35,10.045211,-1.7751762
16832,BR00116995,r14c08,03,35,11.917857,1.6983012
16833,BR00116995,r14c08,03,35,10.787415,-1.000261
16834,BR00116995,r14c08,03,35,11.635436,-0.24402933
16835,BR00117011,r13c23,08,35,11.91255,3.2472694
16836,BR00117011,r13c17,02,35,10.4701605,2.8616924
16837,BR00117011,r13c17,02,35,11.67012,6.2656775
16838,BR00117013,r04c15,04,35,11.684348,7.1276574
16839,BR00117024,r10c19,08,35,11.975331,5.701433
16840,BR00117024,r10c19,08,35,11.687877,3.3318026
16841,BR00117024,r10c19,08,35,9.951092,11.061037
16842,BR00117011,r12c18,09,35,10.602365,2.1964626
16843,BR00117025,r01c02,08,35,11.324446,8.626736
16844,BR00117025,r01c02,08,35,10.393017,4.7624555
16845,BR00117013,r14c07,08,35,10.385811,0.3038539
16846,BR00117013,r14c07,08,35,11.047438,7.0238924
16847,BR00117025,r15c18,01,35,11.818563,5.6994057
16848,BR00117025,r15c18,01,35,11.228191,6.329425
16849,BR00117024,r15c18,07,35,12.387408,5.8446074
16850,BR00117024,r15c18,07,35,10.310907,3.4278564
16851,BR00117024,r15c18,07,35,10.014542,1.7247912
16852,BR00117010,r04c14,05,35,8.680318,11.089061
16853,BR00117010,r04c14,05,35,10.389331,-0.35461336
16854,BR00117010,r04c14,05,35,9.603831,11.578151
16855,BR00117011,r11c19,04,35,9.803659,-1.9389861
16856,BR00117011,r11c19,04,35,10.217108,10.190753
16857,BR00117011,r11c19,04,35,10.942,7.151613
16858,BR00117026,r13c17,07,35,10.451582,-2.096616
16859,BR00117026,r13c17,07,35,11.832462,2.5320544
16860,BR00117026,r13c17,07,35,11.941101,7.953103
16861,BR00117025,r11c19,08,35,11.971061,3.658647
16862,BR00117025,r11c19,08,35,12.4416485,3.4293826
16863,BR00117011,r15c07,05,35,11.919576,8.72104
16864,BR00117011,r15c07,05,35,10.540463,0.19336218
16865,BR00117026,r05c24,06,35,10.552551,9.686531
16866,BR00117026,r08c10,07,35,12.085858,6.8020525
16867,BR00117026,r08c10,07,35,11.8758,2.4138458
16868,BR00117026,r08c10,07,35,9.834623,10.560779
16869,BR00117011,r01c02,06,35,11.081264,5.3706384
16870,BR00117011,r01c02,06,35,10.496133,3.342394
16871,BR00117011,r01c02,06,35,9.78356,3.2083826
16872,BR00117024,r08c13,05,35,10.824683,1.5017664
16873,BR00117024,r08c13,05,35,12.003445,1.845916
16874,BR00117024,r08c13,05,35,10.600514,1.0502766
16875,BR00117024,r08c13,05,35,10.398751,11.213806
16876,BR00117012,r05c24,05,35,9.637725,9.244657
16877,BR00117012,r05c24,05,35,9.130041,2.5419788
16878,BR00117026,r10c19,06,35,11.643333,8.683513
16879,BR00117011,r11c19,06,35,10.427589,-0.73639303
16880,BR00117011,r11c19,06,35,11.637423,0.32501742
16881,BR00117011,r11c19,06,35,12.064718,2.362469
16882,BR00117011,r11c19,06,35,10.006628,-1.5837096
16883,BR00117024,r14c22,01,35,11.816385,6.2230997
16884,BR00117012,r11c13,06,35,11.924089,7.298402
16885,BR00117012,r11c13,06,35,11.462386,8.599157
16886,BR00117025,r08c18,01,35,10.149927,8.769116
16887,BR00117025,r08c18,01,35,11.964496,0.597934
16888,BR00117026,r05c14,08,35,11.216327,5.8898444
16889,BR00117011,r03c15,08,35,10.964477,2.886136
16890,BR00117012,r13c01,06,35,7.780316,10.314799
16891,BR00117011,r11c06,03,35,9.945042,-1.8021551
16892,BR00117011,r11c06,03,35,9.621148,9.932368
16893,BR00117011,r11c06,03,35,11.515814,5.136233
16894,BR00117011,r03c18,03,35,10.73525,0.16573434
16895,BR00117010,r03c18,08,35,9.00612,5.6763115
16896,BR00117010,r03c18,08,35,11.520386,6.975169
16897,BR00117010,r03c18,08,35,9.70721,-0.8770891
16898,BR00117012,r04c15,06,35,10.928291,7.559059
16899,BR00117012,r04c15,06,35,10.1317625,5.8948183
16900,BR00117026,r05c07,06,35,11.588737,9.134771
16901,BR00117026,r05c07,06,35,11.962448,3.692852
16902,BR00117025,r09c10,05,35,12.535243,7.3230305
16903,BR00117011,r11c16,09,35,8.739978,6.1783566
16904,BR00117011,r11c16,09,35,10.686684,-0.33253476
16905,BR00117011,r11c16,09,35,9.528753,5.89187
16906,BR00117025,r08c18,04,35,10.885249,0.7425024
16907,BR00117025,r08c18,04,35,12.326569,8.016542
16908,BR00117012,r03c21,06,35,11.145815,4.6729198
16909,BR00117024,r01c17,06,35,11.439111,3.1977396
16910,BR00117024,r01c17,06,35,11.243071,9.645153
16911,BR00117010,r04c14,07,35,8.985601,8.5221615
16912,BR00116995,r10c14,03,35,12.959982,4.0613685
16913,BR00116995,r10c14,03,35,11.590483,3.8652394
16914,BR00116995,r13c22,06,35,8.971388,11.216684
16915,BR00116995,r13c22,06,35,13.038557,7.6472893
16916,BR00117013,r06c06,09,35,9.958458,10.884484
16917,BR00117013,r08c04,07,35,9.273873,9.959339
16918,BR00117026,r14c17,06,35,12.098191,5.393025
16919,BR00117026,r14c17,06,35,9.939233,6.4679136
16920,BR00117012,r13c01,02,35,5.6867905,8.849077
16921,BR00116995,r10c23,08,35,10.520263,3.513769
16922,BR00116995,r10c23,08,35,9.962501,-1.7922971
16923,BR00116995,r10c23,08,35,11.271265,10.608955
16924,BR00117024,r03c15,04,35,12.638378,7.5464406
16925,BR00117024,r03c15,04,35,12.204264,5.515957
16926,BR00117013,r09c22,08,35,9.880006,2.06514
16927,BR00117013,r09c22,08,35,11.139859,7.864937
16928,BR00117025,r07c10,09,35,8.547192,10.52587
16929,BR00117025,r07c10,09,35,10.260694,4.930748
16930,BR00117025,r07c10,09,35,12.011455,4.0706153
16931,BR00117025,r07c10,09,35,9.807941,4.0398316
16932,BR00117025,r07c10,09,35,9.593271,3.5712934
16933,BR00117025,r07c10,09,35,10.651517,5.200104
16934,BR00117012,r03c15,04,35,9.551288,5.3634844
16935,BR00117026,r06c01,09,35,10.361523,-1.3404248
16936,BR00117024,r03c18,04,35,12.076575,5.1496625
16937,BR00117024,r03c18,04,35,10.415449,2.716271
16938,BR00117026,r09c09,08,35,10.995676,0.2886958
16939,BR00117026,r09c09,08,35,11.627734,0.22520623
16940,BR00117025,r09c09,07,35,12.347946,5.5352044
16941,BR00117026,r13c22,08,35,12.224499,6.818975
16942,BR00117012,r12c15,06,35,11.271698,0.44898963
16943,BR00117011,r16c05,04,35,9.596068,7.571292
16944,BR00117011,r16c05,04,35,12.365279,5.322251
16945,BR00117025,r06c06,07,35,12.323906,8.414791
16946,BR00117012,r16c10,02,35,11.305783,-0.07170168
16947,BR00117024,r08c17,08,35,11.575139,5.259824
16948,BR00117024,r08c17,08,35,10.566134,1.667003
16949,BR00117026,r13c23,08,35,10.494412,9.162024
16950,BR00117012,r02c14,07,35,8.624894,9.874289
16951,BR00117010,r03c21,03,35,10.51195,0.2613765
16952,BR00117011,r08c18,09,35,8.717355,10.71458
16953,BR00117012,r03c06,08,35,7.5343757,10.0343275
16954,BR00117012,r03c06,08,35,6.9151473,9.503004
16955,BR00117012,r03c06,08,35,6.361605,9.212931
16956,BR00117012,r03c06,08,35,6.4557986,9.327372
16957,BR00117011,r13c17,04,35,11.575686,5.3979654
16958,BR00117011,r07c09,01,35,11.70047,6.2097254
16959,BR00117011,r07c09,01,35,10.397515,6.931846
16960,BR00117011,r07c09,01,35,10.593078,1.3861737
16961,BR00117024,r12c02,04,35,10.439477,-0.48810914
16962,BR00117011,r12c05,09,35,9.202099,11.538958
16963,BR00117011,r03c03,02,35,10.728399,3.1138349
16964,BR00117010,r14c08,05,35,11.510384,4.356715
16965,BR00117012,r03c21,03,35,9.6962595,4.117768
16966,BR00116995,r04c21,06,35,9.227385,7.7564116
16967,BR00117011,r03c18,06,35,11.211739,2.1913805
16968,BR00116995,r03c18,08,35,10.761658,8.605989
16969,BR00117012,r14c22,09,35,10.031964,-1.7089845
16970,BR00117012,r14c22,09,35,8.741441,11.075227
16971,BR00117010,r14c08,08,35,10.75476,0.20668066
16972,BR00117010,r14c08,08,35,9.873862,-1.4620893
16973,BR00117026,r11c06,06,35,11.629213,5.131263
16974,BR00117026,r11c06,06,35,12.207921,2.5771608
16975,BR00117026,r11c06,06,35,11.075517,8.996773
16976,BR00117012,r15c07,01,35,6.633145,9.874249
16977,BR00117026,r07c09,04,35,11.665787,1.8985182
16978,BR00117024,r01c09,09,35,13.100569,4.7595615
16979,BR00117024,r01c09,09,35,10.806138,-1.8007993
16980,BR00117024,r01c09,09,35,12.080245,1.6898692
16981,BR00117012,r06c09,05,35,8.540892,10.774621
16982,BR00117012,r06c09,05,35,9.222069,9.784957
16983,BR00117011,r10c19,05,35,9.768711,1.8418267
16984,BR00116995,r14c22,05,35,11.781231,0.64160174
16985,BR00116995,r14c22,05,35,12.126776,7.581372
16986,BR00116995,r14c22,05,35,10.493311,-1.6558018
16987,BR00117013,r03c12,07,35,11.30377,7.7439165
16988,BR00117025,r13c01,05,35,10.034769,-2.5090618
16989,BR00117025,r13c01,05,35,9.871303,-1.6588888
16990,BR00117024,r07c18,09,35,9.704423,9.882982
16991,BR00117011,r13c17,07,35,11.129537,1.4279493
16992,BR00117011,r13c17,07,35,11.101701,6.7200346
16993,BR00116995,r14c22,02,35,12.057116,6.172824
16994,BR00116995,r14c22,02,35,11.524769,8.670464
16995,BR00117025,r07c04,04,35,11.882047,8.5156
16996,BR00117025,r07c04,04,35,12.050185,3.0961359
16997,BR00117025,r07c04,04,35,11.576507,0.6462168
16998,BR00117025,r02c14,02,35,10.441769,1.6709687
16999,BR00117012,r08c17,03,35,9.781823,7.4542656
17000,BR00117010,r14c17,03,35,9.125401,8.313841
17001,BR00117011,r01c09,02,35,11.049223,4.324135
17002,BR00117011,r01c09,02,35,11.050598,3.6740553
17003,BR00117010,r16c05,08,35,11.275169,3.4938633
17004,BR00117010,r16c05,08,35,10.520783,-0.65440875
17005,BR00116995,r10c19,02,35,10.369051,6.2579203
17006,BR00117013,r14c17,07,35,9.89143,7.099757
17007,BR00117013,r14c17,07,35,11.585591,3.7515082
17008,BR00117024,r12c18,01,35,11.443392,9.00993
17009,BR00117024,r12c18,01,35,12.066688,6.3444443
17010,BR00117024,r07c18,08,35,10.511788,2.7191112
17011,BR00117024,r07c18,08,35,9.350746,9.304086
17012,BR00117024,r07c18,08,35,11.538624,9.705123
17013,BR00117012,r06c01,03,35,10.812763,5.093752
17014,BR00117010,r03c18,02,35,12.015585,0.69056547
17015,BR00117010,r03c18,02,35,9.668179,8.118801
17016,BR00117026,r06c06,05,35,10.038986,2.386195
17017,BR00117026,r06c06,05,35,11.3883,2.9059088
17018,BR00117013,r05c24,03,35,9.030511,10.184803
17019,BR00117010,r06c06,02,35,10.390045,1.5414331
17020,BR00117026,r08c10,04,35,10.127341,-1.2607006
17021,BR00117026,r08c10,04,35,10.639774,0.7094653
17022,BR00117026,r08c10,04,35,10.970851,6.282209
17023,BR00117010,r08c17,06,35,9.610175,1.0239681
17024,BR00117013,r03c03,01,35,9.256887,5.6314425
17025,BR00117013,r03c03,01,35,10.770594,-0.12138364
17026,BR00116995,r05c17,09,35,9.627214,-1.6062267
17027,BR00117025,r09c22,03,35,11.5775175,9.965567
17028,BR00117026,r10c19,08,35,11.408523,0.56112885
17029,BR00117026,r10c19,08,35,10.274817,5.9454126
17030,BR00117026,r10c19,08,35,12.385677,4.6112437
17031,BR00117013,r14c08,06,35,11.802976,6.6570745
17032,BR00117024,r04c15,02,35,11.70476,3.85234
17033,BR00117024,r04c15,02,35,9.917133,-1.0701349
17034,BR00117024,r04c15,02,35,11.456722,5.3686433
17035,BR00117011,r12c15,02,35,9.044088,2.742861
17036,BR00117026,r11c16,04,35,11.289815,10.398144
17037,BR00117010,r04c22,02,35,11.541209,0.81875265
17038,BR00117025,r07c13,09,35,11.36579,1.5362068
17039,BR00117025,r07c13,09,35,10.843507,-1.2683984
17040,BR00117025,r07c13,09,35,11.414621,-0.36179134
17041,BR00116995,r08c13,04,35,10.999498,10.058456
17042,BR00116995,r08c13,04,35,12.779956,5.4000998
17043,BR00117013,r09c10,06,35,9.564004,8.3671255
17044,BR00117010,r05c14,07,35,10.443219,4.828725
17045,BR00117010,r05c14,07,35,11.952332,2.3856132
17046,BR00117011,r07c13,02,35,11.037441,-0.21974777
17047,BR00117026,r10c14,08,35,10.90109,4.94404
17048,BR00117026,r10c14,08,35,8.937,10.099743
17049,BR00117011,r03c21,01,35,8.383402,10.398861
17050,BR00117011,r03c21,01,35,11.19787,6.6628923
17051,BR00117011,r03c21,01,35,10.787306,4.3830285
17052,BR00116995,r11c19,04,35,11.889128,1.3549727
17053,BR00116995,r11c19,04,35,11.836681,4.758572
17054,BR00117012,r09c21,05,35,9.2591305,10.714413
17055,BR00117024,r09c10,04,35,10.175606,10.702164
17056,BR00117024,r09c10,04,35,12.2758665,3.510208
17057,BR00117025,r11c05,06,35,11.053485,10.492318
17058,BR00117025,r11c05,06,35,11.325669,8.014906
